name,location,body_type,year,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,new_price,price
2021 Maruti Vitara Brezza LXI,Faridabad,SUV,2021,29865,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,722000.0
2018 Maruti Wagon R 1.0 VXI,Delhi,Hatchback,2018,89536,CNG,Manual,1,22.0,1197.0,88.0,5.0,750000.0,380000.0
2023 Maruti Alto LXI OPT CNG,Gurugram,Hatchback,2023,18726,CNG,Manual,1,24.0,998.0,66.0,5.0,600000.0,497000.0
2020 Maruti Dzire VXI,Noida,Sedan,2020,81469,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,596000.0
2020 Maruti Dzire VXI,Ghaziabad,Sedan,2020,70958,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,616000.0
2021 Maruti Alto VXI,Faridabad,Hatchback,2021,18403,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,387000.0
2020 Maruti Baleno DELTA PETROL 1.2,Delhi,Hatchback,2020,39992,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,616000.0
2019 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Gurugram,Sedan,2019,43437,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,671000.0
2023 Maruti Baleno ALPHA PETROL 1.2,Noida,Hatchback,2023,22213,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,896000.0
2018 Maruti IGNIS DELTA 1.2,Ghaziabad,Hatchback,2018,34558,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,451000.0
2022 Maruti Alto LXI O,Faridabad,Hatchback,2022,24676,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,390000.0
2022 Maruti Celerio ZXI,Delhi,Hatchback,2022,16915,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,571000.0
2022 Maruti Ciaz S 1.5 MT PETROL,Gurugram,Sedan,2022,27376,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,945000.0
2017 Maruti Ciaz ZETA 1.4 MT PETROL,Noida,Sedan,2017,53155,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,642000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Ghaziabad,Hatchback,2017,76378,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,575000.0
2022 Maruti IGNIS SIGMA 1.2,Faridabad,Hatchback,2022,14787,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,517000.0
2021 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2021,27957,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,730000.0
2018 Maruti Ciaz DELTA DIESEL 1.3,Gurugram,Sedan,2018,96173,Diesel,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,556000.0
2017 Maruti Dzire VDI,Noida,Sedan,2017,60592,Diesel,Manual,2,23.0,1197.0,89.0,5.0,900000.0,570000.0
2019 Maruti Baleno ALPHA CVT PETROL 1.2,Ghaziabad,Hatchback,2019,14032,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,708000.0
2014 Maruti Swift VXI,Faridabad,Hatchback,2014,124105,CNG,Manual,1,22.0,1197.0,88.0,5.0,850000.0,369000.0
2020 Maruti Swift ZXI PLUS AMT,Delhi,Hatchback,2020,45992,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,678000.0
2014 Maruti Celerio VXI AMT,Gurugram,Hatchback,2014,106679,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,295000.0
2021 Maruti Swift ZXI PLUS AMT DUAL TONE,Noida,Hatchback,2021,24487,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,743000.0
2020 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Ghaziabad,Sedan,2020,45058,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,873000.0
2022 Maruti Alto LXI OPT CNG,Faridabad,Hatchback,2022,21422,CNG,Manual,1,24.0,998.0,66.0,5.0,600000.0,467000.0
2017 Maruti Alto 800 LXI,Delhi,Hatchback,2017,110866,Petrol,Manual,3,24.0,998.0,66.0,5.0,600000.0,240000.0
2016 Maruti Vitara Brezza VDI,Gurugram,SUV,2016,86345,Diesel,Manual,2,18.7,1462.0,103.0,5.0,1150000.0,632000.0
2014 Maruti Wagon R 1.0 VXI,Noida,Hatchback,2014,99572,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,295000.0
2022 Maruti BREZZA ZXI SMART HYBRID,Ghaziabad,SUV,2022,13425,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,1051000.0
2023 Maruti Alto K10 VXI PLUS,Faridabad,Hatchback,2023,10106,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,489000.0
2016 Maruti Wagon R 1.0 VXI,Delhi,Hatchback,2016,73723,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,318000.0
2018 Maruti Dzire VXI,Gurugram,Sedan,2018,86832,Petrol,Manual,2,23.0,1197.0,89.0,5.0,900000.0,516000.0
2018 Maruti Alto K10 VXI,Noida,Hatchback,2018,46028,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,320000.0
2020 Maruti Dzire VXI,Ghaziabad,Sedan,2020,61231,Petrol,Manual,2,23.0,1197.0,89.0,5.0,900000.0,579000.0
2017 Maruti Ciaz SIGMA DIESEL 1.3,Faridabad,Sedan,2017,121126,Diesel,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,542000.0
2019 Maruti Alto LXI,Delhi,Hatchback,2019,64745,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,313000.0
2020 Maruti Alto VXI,Gurugram,Hatchback,2020,32946,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,364000.0
2012 Maruti Wagon R 1.0 LXI,Noida,Hatchback,2012,83474,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,240000.0
2016 Maruti Ciaz VXI+,Ghaziabad,Sedan,2016,54635,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,561000.0
2017 Maruti IGNIS SIGMA 1.2,Faridabad,Hatchback,2017,51758,Petrol,Manual,2,20.9,1197.0,82.0,5.0,800000.0,385000.0
2023 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2023,10731,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,894000.0
2016 Maruti Vitara Brezza ZDI,Gurugram,SUV,2016,88267,Diesel,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,709000.0
2022 Maruti Baleno ALPHA 1.2 AGS,Noida,Hatchback,2022,8368,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,861000.0
2016 Maruti Ciaz ZXI+ RS,Ghaziabad,Sedan,2016,40789,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,665000.0
2021 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Faridabad,Sedan,2021,11395,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,850000.0
2022 Maruti Alto K10 LXI,Delhi,Hatchback,2022,10776,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,423000.0
2017 Maruti Alto 800 LXI,Gurugram,Hatchback,2017,34461,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,300000.0
2017 Maruti Celerio X ZXI,Noida,Hatchback,2017,104045,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,363000.0
2022 Maruti Baleno ZETA PETROL 1.2,Ghaziabad,Hatchback,2022,12276,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,759000.0
2020 Maruti Alto LXI,Faridabad,Hatchback,2020,29588,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,339000.0
2020 Maruti Celerio VXI (O) CNG,Delhi,Hatchback,2020,44011,CNG,Manual,1,25.0,998.0,66.0,5.0,700000.0,536000.0
2019 Maruti Baleno DELTA PETROL 1.2,Gurugram,Hatchback,2019,19224,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,584000.0
2016 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2016,71982,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,471000.0
2021 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2021,23479,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,659000.0
2020 Maruti New Wagon-R LXI CNG 1.0,Faridabad,Other,2020,29795,CNG,Manual,1,,,,,,556000.0
2017 Maruti Dzire VDI,Delhi,Sedan,2017,70959,Diesel,Manual,1,23.0,1197.0,89.0,5.0,900000.0,613000.0
2019 Maruti New Wagon-R VXI 1.2 AMT,Gurugram,Other,2019,27734,Petrol,Automatic,1,,,,,,501000.0
2016 Maruti Swift Dzire VXI,Noida,Hatchback,2016,47275,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,532000.0
2020 Maruti S PRESSO VXI PLUS AMT,Ghaziabad,Other,2020,66068,Petrol,Automatic,2,,,,,,407000.0
2017 Maruti Baleno DELTA PETROL 1.2,Faridabad,Hatchback,2017,71220,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,471000.0
2021 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2021,24719,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,699000.0
2017 Maruti Baleno DELTA PETROL 1.2,Gurugram,Hatchback,2017,89264,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,480000.0
2019 Maruti Alto LXI,Noida,Hatchback,2019,57555,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,320000.0
2021 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Ghaziabad,Sedan,2021,28610,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,850000.0
2022 Maruti S PRESSO VXI+,Faridabad,Other,2022,15847,Petrol,Manual,1,,,,,,471000.0
2014 Maruti Wagon R 1.0 LXI,Delhi,Hatchback,2014,115256,CNG,Manual,1,22.0,1197.0,88.0,5.0,750000.0,327000.0
2020 Maruti IGNIS ALPHA 1.2,Gurugram,Hatchback,2020,35507,Petrol,Manual,2,20.9,1197.0,82.0,5.0,800000.0,527000.0
2016 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2016,59200,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,481000.0
2022 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Ghaziabad,Sedan,2022,35515,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,955000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Faridabad,Hatchback,2017,99026,Petrol,Manual,3,22.3,1197.0,89.0,5.0,900000.0,514000.0
2022 Maruti S PRESSO VXI,Delhi,Other,2022,17426,Petrol,Manual,1,,,,,,454000.0
2018 Maruti Baleno ZETA CVT PETROL 1.2,Gurugram,Hatchback,2018,64827,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,592000.0
2018 Maruti IGNIS DELTA 1.2,Noida,Hatchback,2018,94910,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,418000.0
2022 Maruti Baleno ZETA PETROL 1.2,Ghaziabad,Hatchback,2022,35783,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,733000.0
2022 Maruti S PRESSO VXI+,Faridabad,Other,2022,28393,Petrol,Manual,1,,,,,,482000.0
2021 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2021,36251,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,699000.0
2020 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2020,57587,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,635000.0
2020 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2020,54733,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,593000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Ghaziabad,Hatchback,2017,73866,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,565000.0
2021 Maruti S PRESSO VXI+,Faridabad,Other,2021,63516,Petrol,Manual,1,,,,,,417000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2017,76121,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,567000.0
2018 Maruti Baleno DELTA CVT PETROL 1.2,Gurugram,Hatchback,2018,104977,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,518000.0
2014 Maruti Wagon R 1.0 LXI,Noida,Hatchback,2014,53063,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,326000.0
2019 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Ghaziabad,Sedan,2019,86706,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,740000.0
2021 Maruti Baleno DELTA PETROL 1.2,Faridabad,Hatchback,2021,38303,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,635000.0
2021 Maruti Baleno DELTA PETROL 1.2,Delhi,Hatchback,2021,38969,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,633000.0
2020 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2020,71127,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,645000.0
2021 Maruti Baleno ZETA PETROL 1.2,Noida,Hatchback,2021,23309,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,724000.0
2015 Maruti Eeco 5 STR WITH A/C+HTR,Ghaziabad,MPV,2015,48661,CNG,Manual,1,19.7,1196.0,79.0,5.0,650000.0,381000.0
2014 Maruti Wagon R 1.0 LXI,Faridabad,Hatchback,2014,45538,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,294000.0
2017 Maruti Baleno DELTA PETROL 1.2,Delhi,Hatchback,2017,46407,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,489000.0
2017 Maruti Baleno DELTA PETROL 1.2,Gurugram,Hatchback,2017,69471,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,496000.0
2020 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Noida,Sedan,2020,40753,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,839000.0
2020 Maruti Vitara Brezza ZXI PLUS,Ghaziabad,SUV,2020,23702,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,793000.0
2014 Maruti Alto K10 VXI,Faridabad,Hatchback,2014,49148,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,242000.0
2023 Maruti Alto K10 VXI,Delhi,Hatchback,2023,9048,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,457000.0
2017 Maruti Alto 800 LXI,Gurugram,Hatchback,2017,35703,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,280000.0
2017 Maruti IGNIS ZETA 1.2 AMT,Noida,Hatchback,2017,30087,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,461000.0
2016 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2016,29235,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,489000.0
2020 Maruti S PRESSO VXI+,Faridabad,Other,2020,26931,Petrol,Manual,1,,,,,,402000.0
2022 Maruti Swift ZXI PLUS AMT,Delhi,Hatchback,2022,24102,Petrol,Automatic,2,22.0,1197.0,88.0,5.0,850000.0,789000.0
2023 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Gurugram,Sedan,2023,8899,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,945000.0
2016 Maruti Alto 800 LXI,Noida,Hatchback,2016,68741,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,240000.0
2017 Maruti Dzire VXI AMT,Ghaziabad,Sedan,2017,21576,Petrol,Automatic,1,23.0,1197.0,89.0,5.0,900000.0,570000.0
2021 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Faridabad,Sedan,2021,37265,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,904000.0
2018 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2018,50480,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,532000.0
2018 Maruti Baleno ALPHA PETROL 1.2,Gurugram,Hatchback,2018,72942,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,548000.0
2021 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2021,38880,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,602000.0
2017 Maruti IGNIS DELTA 1.2 AMT,Ghaziabad,Hatchback,2017,37621,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,471000.0
2021 Maruti Baleno DELTA PETROL 1.2,Faridabad,Hatchback,2021,12797,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,643000.0
2021 Maruti Baleno ZETA CVT PETROL 1.2,Delhi,Hatchback,2021,31625,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,763000.0
2021 Maruti Baleno DELTA PETROL 1.2,Gurugram,Hatchback,2021,11595,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,657000.0
2017 Maruti Eeco 5 STR WITH A/C+HTR,Noida,MPV,2017,93158,CNG,Manual,1,19.7,1196.0,79.0,5.0,650000.0,422000.0
2018 Maruti Ertiga ZDI + SHVS,Ghaziabad,MPV,2018,67348,Diesel,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,892000.0
2021 Maruti Dzire VXI,Faridabad,Sedan,2021,25625,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,633000.0
2013 Maruti Swift Dzire VXI,Delhi,Hatchback,2013,70348,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,375000.0
2014 Maruti Alto K10 VXI,Gurugram,Hatchback,2014,36066,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,226000.0
2019 Maruti New Wagon-R VXI 1.0,Noida,Other,2019,53840,Petrol,Manual,1,,,,,,443000.0
2017 Maruti Baleno ZETA PETROL 1.2,Ghaziabad,Hatchback,2017,60499,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,513000.0
2017 Maruti Dzire VDI,Faridabad,Sedan,2017,72753,Diesel,Manual,1,23.0,1197.0,89.0,5.0,900000.0,610000.0
2018 Maruti Wagon R 1.0 VXI,Delhi,Hatchback,2018,30552,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,389000.0
2017 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2017,97030,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,475000.0
2016 Maruti Celerio VXI AMT,Noida,Hatchback,2016,73539,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,351000.0
2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Ghaziabad,Sedan,2018,27894,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,770000.0
2017 Maruti Wagon R 1.0 VXI AMT,Faridabad,Hatchback,2017,19767,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,421000.0
2018 Maruti Ciaz ZETA 1.4 AT PETROL,Delhi,Sedan,2018,64686,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,648000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Gurugram,Hatchback,2017,75059,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,552000.0
2020 Maruti Baleno ZETA PETROL 1.2,Noida,Hatchback,2020,58346,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,638000.0
2016 Maruti Ciaz ZDI SHVS,Ghaziabad,Sedan,2016,79630,Diesel,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,512000.0
2021 Maruti Swift VXI,Faridabad,Hatchback,2021,44299,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,621000.0
2021 Maruti Ertiga VXI SHVS,Delhi,MPV,2021,19901,Petrol,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,862000.0
2015 Maruti Ciaz ZXI,Gurugram,Sedan,2015,50022,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,507000.0
2019 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2019,58679,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,554000.0
2017 Maruti Ciaz S 1.4 MT PETROL,Ghaziabad,Sedan,2017,73948,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,557000.0
2012 Maruti Wagon R 1.0 LXI,Faridabad,Hatchback,2012,55994,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,256000.0
